participant_id,group,age_round,GI_improve,concentration_post,active_days
4160,lumosity,64,22.33712424,3,58
4161,crosswords,26,1.614775777,5,17
4162,lumosity,29,12.28712505,4,5
4163,lumosity,25,10.08040378,4,61
4164,lumosity,21,-18.40057169,4,43
4165,lumosity,58,0.713386779,5,58
4166,crosswords,32,1.238519979,4,63
4167,lumosity,26,2.368115225,4,36
4168,lumosity,58,44.51652474,4,67
4169,lumosity,52,4.72765047,4,47
4170,crosswords,18,0.317846899,3,57
4171,lumosity,53,3.99014949,5,32
4172,crosswords,64,-23.30200843,5,58
4173,lumosity,57,18.19185066,4,60
4174,crosswords,41,11.73188607,4,63
4175,lumosity,60,24.55096561,5,55
4176,lumosity,63,14.0017125,4,52
4177,crosswords,54,12.61054008,4,40
4178,crosswords,46,-7.090058954,3,63
4179,crosswords,42,13.58947585,4,52
4180,lumosity,59,3.035046468,5,69
4181,lumosity,25,8.491337055,2,64
4182,crosswords,37,15.49476641,4,67
4183,crosswords,48,1.851303189,2,17
4184,lumosity,39,-10.66109043,5,53
4185,lumosity,33,14.11555752,4,34
4186,lumosity,38,-21.91922112,5,35
4187,lumosity,39,-3.202734268,4,51
4188,crosswords,41,-2.850882679,4,38
4189,lumosity,64,20.80338421,5,50
4190,crosswords,27,-7.839718861,4,68
4191,lumosity,52,10.46345383,4,35
4192,lumosity,26,-20.04736492,4,19
4193,lumosity,34,6.677274252,4,61
4194,lumosity,28,18.45765896,5,29
4195,lumosity,32,15.30476288,4,66
4196,crosswords,31,-3.467591866,4,35
4197,lumosity,20,11.99440156,3,51
4198,crosswords,19,9.496198352,4,55
4199,lumosity,56,0.298130521,3,52
4200,lumosity,64,17.33770174,5,24
4201,lumosity,28,-30.37238981,4,43
4202,lumosity,29,13.53366762,4,34
4203,crosswords,54,-20.99796073,4,39
4204,lumosity,42,-13.97706082,4,45
4205,lumosity,24,-8.967408615,4,53
4206,lumosity,23,8.420488405,5,38
4207,lumosity,46,30.47948697,4,58
4208,lumosity,25,-9.625639286,4,26
4209,crosswords,55,-14.95743333,4,56
4210,lumosity,52,0.182156456,5,54
4211,crosswords,36,5.56261739,2,12
4212,lumosity,35,14.18700189,4,54
4213,lumosity,52,-1.000123726,5,61
4214,crosswords,50,6.041084194,2,16
4215,lumosity,43,8.497897807,4,69
4216,lumosity,67,-0.922460323,4,52
4217,crosswords,22,10.05825062,3,53
4218,crosswords,22,-12.78930914,NA,2
4219,lumosity,59,-5.138027195,4,4
4220,lumosity,64,9.659347261,4,43
4221,lumosity,61,7.571310827,4,36
4222,lumosity,62,-13.47514505,4,65
4223,crosswords,30,0.109151167,3,56
4224,lumosity,49,-11.7567722,4,56
4225,crosswords,40,4.747098267,4,48
4226,crosswords,27,-14.16545942,3,54
4227,lumosity,21,-2.257260495,5,59
4228,crosswords,18,3.03479808,4,59
4229,lumosity,25,12.27818305,4,60
4230,crosswords,51,3.419276819,4,1
4231,crosswords,27,10.4639141,4,64
4232,lumosity,20,17.56523449,4,43
4233,lumosity,23,-11.54320453,4,46
4234,crosswords,22,0.328862822,3,53
4235,lumosity,52,-4.252748755,4,42
4236,crosswords,20,-1.30202579,4,57
4237,crosswords,60,6.061877802,4,21
4238,crosswords,25,7.198361594,4,50
4239,lumosity,22,0.912608346,4,30
4240,lumosity,23,12.85655999,4,26
4241,lumosity,42,-16.45229214,4,64
4242,lumosity,24,0.855442404,4,59
4243,crosswords,31,8.835707767,4,45
4244,crosswords,23,-4.823739161,4,54
4245,crosswords,46,-12.02945924,4,69
4246,crosswords,59,17.95285267,4,40
4247,lumosity,36,30.21770442,4,43
4248,crosswords,21,18.99451516,3,59
4249,crosswords,61,3.51997298,4,55
4250,crosswords,31,-1.805450343,2,8
4251,crosswords,23,-13.00276924,2,23
4252,lumosity,47,14.47571734,5,56
4253,lumosity,56,12.41406727,3,46
4254,lumosity,38,-32.01445824,4,53
4255,lumosity,25,-9.520048682,4,45
4256,crosswords,27,0.465515918,2,51
4257,lumosity,63,-1.334096019,4,59
4258,crosswords,30,3.012099587,3,68
4259,crosswords,46,-11.30791629,2,65
4260,crosswords,19,14.81242212,4,61
4261,lumosity,49,-10.62908786,4,64
4262,lumosity,48,13.13320838,4,46
4263,lumosity,27,12.32172945,4,41
4264,lumosity,20,25.04198183,4,59
4265,lumosity,25,-12.71780367,4,53
4266,lumosity,26,-2.458626729,NA,24
4267,lumosity,52,-4.890513312,4,48
4268,crosswords,30,0.543096038,5,0
4269,crosswords,25,4.092086699,4,60
4270,crosswords,33,4.445576636,4,50
4271,crosswords,37,-15.61443464,3,44
4272,lumosity,70,1.438927247,4,50
4273,lumosity,50,10.19992843,4,64
4274,crosswords,31,8.923696638,5,21
4275,lumosity,43,9.25687969,4,46
4276,crosswords,56,10.60883185,5,55
4277,lumosity,24,25.51572232,4,11
4278,lumosity,25,7.630075589,3,69
4279,crosswords,40,8.506840022,5,66
4280,lumosity,54,-0.724707083,3,46
4281,lumosity,22,-4.393154054,4,33
4282,lumosity,52,11.9987364,5,41
4283,crosswords,20,14.45004018,4,8
4284,crosswords,51,19.14382701,4,29
4285,crosswords,43,-11.43756745,3,30
4286,lumosity,26,21.4724418,4,30
4287,crosswords,29,-6.660070958,3,65
4288,lumosity,55,-7.133378992,4,58
4289,lumosity,36,-15.5835653,4,41
4290,crosswords,60,-4.860289352,4,57
4291,crosswords,61,25.07879191,3,53
4292,crosswords,44,-4.746414052,4,50
4293,lumosity,23,1.824630727,4,34
4294,lumosity,21,9.800431035,4,41
4295,lumosity,34,41.51534201,5,56
4296,crosswords,41,-1.308890837,4,21
4297,crosswords,52,0.55490245,4,66
4298,crosswords,30,-0.878276309,4,30
4299,lumosity,30,-14.89066959,4,58
4300,lumosity,29,-1.74438359,4,44
4301,lumosity,63,9.219088878,5,39
4302,lumosity,19,31.03792065,5,47
4303,crosswords,29,-0.049881667,3,53
4304,crosswords,31,14.55281951,5,53
4305,crosswords,27,5.667225175,2,62
4306,lumosity,32,-5.728722918,4,59
4307,lumosity,56,11.81579492,5,59
4308,crosswords,48,0.96757001,4,36
4309,lumosity,59,10.91242964,3,49
4310,lumosity,58,-10.65611547,NA,31
4311,lumosity,21,3.106893567,4,26
4312,crosswords,28,-17.85987839,4,1
4313,lumosity,48,-6.083576824,4,52
4314,crosswords,33,-1.866095855,4,56
4315,lumosity,31,6.222707379,3,28
4316,lumosity,20,1.873180159,3,28
4317,lumosity,23,-0.200344026,3,34
4318,crosswords,22,2.23940047,4,60
4319,crosswords,38,-12.04039492,4,29
4320,lumosity,61,11.76028778,4,69
4321,crosswords,33,-14.63799067,4,45
4322,lumosity,56,6.106835722,4,56
4323,lumosity,59,12.98119792,5,52
4324,crosswords,23,-2.818620915,3,39
4325,crosswords,23,0.085009929,4,50
4326,lumosity,32,17.64850526,4,24
4327,lumosity,24,23.54339403,3,34
4328,lumosity,65,1.476885204,NA,54
4329,lumosity,38,14.13043346,4,38
4330,lumosity,58,18.65284898,2,40
4331,lumosity,72,5.540532162,NA,21
4332,lumosity,27,-5.359218282,2,68
4333,crosswords,23,-20.7656965,4,38
4334,crosswords,45,10.77982394,2,33
4335,crosswords,25,-20.89827147,2,27
4336,lumosity,42,12.40601098,5,59
4337,lumosity,28,21.26513665,4,50
4338,crosswords,28,-6.806323809,5,60
4339,crosswords,33,0.996830056,3,65
4340,crosswords,24,13.81946002,2,62
4341,crosswords,25,3.604114093,2,14
4342,lumosity,30,4.349207241,3,65
4343,crosswords,25,13.3264479,5,61
4344,crosswords,29,10.04112094,3,46
4345,lumosity,36,-21.62981826,3,19
4346,lumosity,32,15.17505287,4,51
4347,crosswords,32,-8.862685602,4,60
4348,lumosity,36,-6.115087703,5,60
4349,lumosity,33,3.756881075,2,30
4350,crosswords,19,-6.590842312,4,61
4351,crosswords,26,25.04449544,3,46
4352,crosswords,43,-0.556889774,4,42
4353,crosswords,35,-7.206605739,5,23
4354,crosswords,21,7.384632803,4,52
4355,lumosity,68,-2.832521307,4,47
4356,crosswords,30,-16.45092742,3,54
4357,lumosity,21,7.486623232,5,65
4358,crosswords,24,4.84703953,4,16
4359,crosswords,23,9.250561686,3,57
4360,crosswords,40,1.21751819,4,40
4361,lumosity,29,-5.238497594,4,68
4362,crosswords,34,11.62346771,4,49
4363,lumosity,50,-9.511514501,4,19
4364,lumosity,64,12.1542137,3,31
4365,lumosity,23,-1.771384579,4,36
4366,lumosity,22,26.03360866,3,29
4367,lumosity,19,7.406862887,4,45
4368,lumosity,75,0.824833127,4,65
4369,lumosity,22,13.96610514,3,37
4370,lumosity,26,-14.06520116,5,52
4371,crosswords,54,9.893035811,4,57
4372,crosswords,53,12.15002549,1,39
4373,crosswords,23,3.322921677,5,44
4374,lumosity,18,-10.93338408,5,25
4375,crosswords,30,3.632687388,4,53
4376,lumosity,24,-14.64163367,3,58
4377,crosswords,51,2.72957186,5,61
4378,crosswords,37,3.021051499,5,8
4379,crosswords,54,-4.969019661,4,0
4380,lumosity,49,3.217890068,5,52
4381,crosswords,51,8.280823075,3,45
4382,lumosity,24,-3.853176662,4,3
4383,lumosity,27,25.90984163,4,51
4384,lumosity,56,11.92346053,5,68
4385,crosswords,29,-3.946896333,2,9
4386,lumosity,53,-6.960874155,4,43
4387,crosswords,55,-6.631842979,3,59
4388,crosswords,47,-7.133586396,4,52
4389,crosswords,31,13.80744223,4,64
4390,crosswords,60,-7.449379003,4,6
4391,lumosity,22,16.79492365,4,68
4392,lumosity,55,7.971081658,4,13
4393,crosswords,41,-11.54651473,4,66
4394,lumosity,33,7.583662957,4,59
4395,crosswords,36,-9.637564456,3,53
4396,lumosity,54,-2.87939749,2,50
4397,lumosity,63,5.151349745,4,69
4398,lumosity,23,-2.512852298,5,44
4399,lumosity,45,-11.53817565,5,46
4400,lumosity,29,-1.435553424,4,47
4401,lumosity,31,-11.74538218,3,3
4402,crosswords,31,5.488082795,3,69
4403,lumosity,51,-6.306510857,2,9
4404,lumosity,47,-13.08246679,4,37
4405,lumosity,64,1.019929418,4,46
4406,lumosity,39,6.367379353,4,31
4407,crosswords,23,20.4247486,4,61
4408,crosswords,27,-4.368768812,3,63
4409,crosswords,55,-0.179503412,4,69
4410,crosswords,31,-2.876833785,5,53
4411,lumosity,18,-2.602562961,1,31
4412,crosswords,64,-4.769112322,4,66
4413,crosswords,61,-15.45284627,4,68
4414,crosswords,23,6.735857229,4,50
4415,lumosity,45,-10.32829705,4,50
4416,crosswords,19,-1.495786353,3,10
4417,crosswords,25,-7.41115521,4,60
4418,crosswords,28,-25.24253095,5,12
4419,crosswords,31,-2.534787357,4,66
4420,lumosity,32,8.279576483,5,49
4421,lumosity,54,11.44003752,2,50
4422,crosswords,29,11.30532343,4,6
4423,lumosity,53,21.8152113,5,64
4424,lumosity,27,7.682363246,4,35
4425,crosswords,25,4.55319635,4,37
4426,lumosity,26,15.75576365,2,6
4427,lumosity,24,10.40888985,4,47
4428,crosswords,45,8.071037251,4,59
4429,lumosity,24,0.845463848,5,69
4430,crosswords,21,9.966996975,4,22
4431,crosswords,24,13.56171218,3,48
4432,lumosity,23,14.02155867,4,55
4433,crosswords,27,-2.172346898,4,2
4434,crosswords,56,-4.303918453,3,47
4435,crosswords,57,-5.693431686,5,38
4436,crosswords,24,8.92197879,2,67
4437,crosswords,26,-3.818475578,2,26
4438,lumosity,28,3.727854177,3,54
4439,crosswords,31,11.42280664,2,57
4440,crosswords,24,-16.65312464,4,69
4441,crosswords,33,8.128555984,4,45
4442,crosswords,28,6.370590804,2,52
4443,lumosity,52,12.68193386,4,23
4444,crosswords,30,4.394175597,2,51
4445,lumosity,33,13.42597762,3,47
4446,lumosity,47,12.05492016,4,61
4447,lumosity,28,9.527368915,4,43
4448,lumosity,20,8.491440284,2,68
4449,crosswords,30,-29.22899504,4,9
4450,lumosity,57,19.38173194,4,39
4451,crosswords,31,18.03037571,4,47
4452,crosswords,26,-0.67898456,NA,17
4453,crosswords,35,-7.867874517,1,69
4454,lumosity,38,8.557399551,4,29
4455,lumosity,23,10.26096417,3,51
4456,lumosity,18,-9.822172648,4,32
4457,lumosity,22,3.499979818,4,54
4458,lumosity,19,-15.54978269,2,62
4459,crosswords,43,18.89158818,5,52
4460,crosswords,24,-5.657784051,2,53
4461,crosswords,40,-0.934509078,4,37
4462,crosswords,23,1.657549456,4,34
4463,crosswords,22,8.140731065,3,64
4464,crosswords,24,-11.9542348,4,62
4465,lumosity,62,11.90356904,5,60
4466,lumosity,22,-0.380401045,4,59
4467,lumosity,33,0.801684916,4,59
4468,crosswords,25,-13.38239969,4,51
4469,lumosity,57,-10.95694047,5,57
4470,lumosity,41,20.47568643,4,49
4471,lumosity,27,13.4307149,3,51
4472,lumosity,38,12.66808647,4,34
4473,crosswords,60,9.291404317,5,65
4474,crosswords,21,5.123075394,3,5
4475,lumosity,33,5.246991173,4,54
4476,lumosity,41,40.59911869,5,51
4477,lumosity,23,17.81155312,4,50
4478,lumosity,27,23.52461919,3,37
4479,crosswords,36,12.23976295,5,48
4480,crosswords,51,-11.05705915,3,60
4481,lumosity,22,5.178353505,4,57
4482,crosswords,31,0.523178908,4,46
4483,lumosity,24,20.2680821,2,63
4484,lumosity,23,30.53796447,4,26
4485,lumosity,24,7.437676065,4,56
4486,lumosity,59,15.16385504,4,61
4487,lumosity,51,9.028026006,4,56
4488,lumosity,70,14.06863856,4,63
4489,crosswords,46,13.27736904,4,5
4490,crosswords,22,-5.005114799,4,49
4491,lumosity,46,-5.721743962,5,64
4492,crosswords,22,-6.493270296,5,6
4493,lumosity,54,-11.60031671,5,53
4494,lumosity,20,-8.385120617,4,46
4495,crosswords,53,11.30611976,3,10
4496,crosswords,35,-14.61126863,4,55
4497,lumosity,49,29.3876191,5,67
4498,crosswords,58,4.316120105,4,65
4499,lumosity,21,1.584366087,4,41
4500,crosswords,19,10.91588489,4,3
4501,crosswords,62,11.06325151,4,64
4502,crosswords,65,-0.229309093,5,67
4503,crosswords,27,-1.570763678,4,57
4504,crosswords,52,11.92383657,4,59
4505,crosswords,21,-2.599091565,1,28
4506,lumosity,35,19.69414764,4,45
4507,lumosity,43,-6.501843159,3,58
4508,lumosity,52,8.313245839,5,62
4509,crosswords,57,-0.280569948,3,59
4510,lumosity,49,5.436261206,4,62
4511,lumosity,21,12.49389702,3,60
4512,lumosity,65,7.463008666,5,68
4513,crosswords,69,8.693362588,4,65
4514,crosswords,18,2.782772024,2,54
4515,crosswords,24,2.716077306,4,66
4516,lumosity,35,15.84809504,4,50
4517,lumosity,33,13.69565475,2,70
4518,lumosity,51,18.88357252,5,64
4519,lumosity,53,3.994082658,3,55
4520,crosswords,28,-5.346567316,4,46
4521,crosswords,33,-11.64532245,4,63
4522,lumosity,20,15.57144345,5,69
4523,crosswords,44,0.8095882,4,36
4524,crosswords,25,-2.103943543,5,49
4525,crosswords,31,10.5007056,4,56
4526,lumosity,45,17.67361824,4,52
4527,crosswords,58,-0.683944361,2,59
4528,lumosity,29,8.01030988,3,62
4529,lumosity,30,15.73876012,5,56
4530,lumosity,31,69.54856351,4,39
4531,lumosity,49,0.436113957,2,44
4532,lumosity,23,-19.66126805,3,54
4533,crosswords,19,-9.018318619,4,37
4534,crosswords,56,2.144373334,4,56
4535,lumosity,20,-13.84379688,4,64
4536,lumosity,62,11.08275988,4,42
4537,lumosity,31,-18.2902756,2,36
4538,crosswords,75,-5.554371354,4,63
4539,lumosity,31,1.716167,4,42
4540,lumosity,28,4.788696477,4,58
4541,lumosity,22,5.144930968,1,19
4542,lumosity,52,-8.456392388,4,45
4543,crosswords,38,4.631408374,4,67
4544,crosswords,46,-4.015487532,4,57
4545,crosswords,37,-1.828024538,4,59
4546,crosswords,78,12.37093926,4,67
4547,lumosity,22,-7.29004328,5,43
4548,crosswords,53,-2.055088512,5,40
4549,lumosity,64,24.35902159,4,40
4550,crosswords,50,3.262664512,4,40
4551,crosswords,28,1.763616215,4,42
4552,lumosity,19,19.1934247,3,52
4553,crosswords,34,1.520934123,4,64
4554,crosswords,26,-8.492117878,5,46
4555,crosswords,49,-9.436028053,2,59
4556,lumosity,70,-5.373443054,5,62
4557,lumosity,63,-27.37567559,4,42
4558,lumosity,40,9.560444994,4,60
4559,crosswords,24,-8.584203419,4,54
4560,crosswords,27,6.905444512,3,31
4561,crosswords,64,-18.70245914,4,52
4562,crosswords,28,1.91567276,4,54
4563,lumosity,53,19.42021362,4,61
4564,crosswords,36,14.76896947,4,52
4565,lumosity,59,-18.57363961,4,62
4566,crosswords,22,-2.696711611,3,45
4567,lumosity,19,4.708736367,4,19
4568,crosswords,33,1.782911154,4,65
4569,crosswords,67,8.301820873,4,60
4570,crosswords,21,1.435489759,4,13
4571,lumosity,44,3.935096203,4,43
4572,crosswords,43,5.017232665,3,57
4573,lumosity,64,-5.397029679,5,53
4574,lumosity,21,2.401812807,4,48
4575,lumosity,23,17.54304007,4,44
4576,lumosity,26,-3.196238006,4,44
4577,crosswords,43,7.362944929,3,57
4578,lumosity,25,0.571731364,2,51
4579,lumosity,65,13.08260544,5,45
4580,lumosity,54,2.125518132,2,54
4581,lumosity,32,13.497592,2,58
4582,lumosity,59,0.399736045,4,55
4583,lumosity,56,-10.2034717,4,50
4584,lumosity,62,-7.771049299,4,40
4585,crosswords,49,-0.056316436,2,42
4586,crosswords,58,-8.036865947,4,44
4587,crosswords,51,-0.421658454,2,49
4588,lumosity,69,2.559415175,4,54
4589,lumosity,34,-3.717047555,5,42
4590,crosswords,47,18.96118143,3,28
4591,crosswords,32,-5.659282817,4,58
4592,lumosity,29,-10.13497058,5,63
4593,lumosity,23,-16.91860612,4,52
4594,lumosity,78,14.95909349,4,53
4595,lumosity,58,11.41630944,4,48
4596,lumosity,33,-1.077703737,4,60
4597,crosswords,54,2.06366993,5,60
4598,crosswords,18,-1.125528595,4,61
4599,crosswords,27,7.924834044,4,66
4600,crosswords,53,11.60548566,4,60
4601,lumosity,24,-12.47236866,4,42
4602,lumosity,48,1.26129232,4,51
4603,crosswords,29,8.737999741,4,60
4604,lumosity,27,0.569259319,4,59
4605,lumosity,21,-4.657286697,2,58
4606,crosswords,27,11.48389386,5,68
4607,crosswords,22,0.064882515,4,49
4608,crosswords,22,3.676326685,4,46
4609,crosswords,28,-8.24882773,4,41
4610,lumosity,31,-0.757683781,4,63
4611,crosswords,24,3.248919965,4,27
4612,crosswords,19,-7.754940756,3,20
4613,crosswords,45,-14.34269472,4,53
4614,lumosity,66,20.11658706,5,69
4615,lumosity,25,20.17983354,4,45
4616,lumosity,63,13.60744247,4,50
4617,lumosity,51,22.6515044,5,45
4618,lumosity,54,28.66695242,4,55
4619,lumosity,46,2.734534841,4,57
4620,crosswords,22,27.47610633,2,56
4621,crosswords,25,-0.090739131,4,63
4622,crosswords,43,-4.971982112,2,50
4623,lumosity,18,19.38496823,3,50
4624,crosswords,32,3.049539663,4,63
4625,crosswords,42,18.34572401,5,58
4626,lumosity,32,1.138912271,5,66
4627,lumosity,25,14.59413422,2,65
4628,crosswords,55,9.633994505,4,62
4629,crosswords,26,-18.59888092,2,67
4630,lumosity,25,-5.988525475,4,55
4631,crosswords,19,16.37501191,3,56
4632,crosswords,39,-13.40579509,5,58
4633,crosswords,34,0.163676558,4,56
4634,crosswords,49,16.43539303,5,64
4635,crosswords,55,-1.984090617,4,65
4636,crosswords,41,15.07038393,5,47
4637,lumosity,31,3.371418202,4,52
4638,lumosity,49,-9.455484415,4,41
4639,lumosity,28,14.07619024,4,41
4640,crosswords,49,4.808336453,5,62
4641,lumosity,63,17.73075638,3,65
4642,crosswords,22,1.921190329,3,58
4643,crosswords,53,11.25886499,3,40
4644,crosswords,24,5.196642534,4,56
4645,lumosity,21,-2.115021084,4,55
4646,crosswords,61,-5.734401327,4,65
4647,lumosity,34,23.39517087,4,51
4648,lumosity,49,22.71017649,4,67
4649,crosswords,49,7.108543481,3,63
4650,crosswords,26,10.82343115,5,13
4651,lumosity,34,27.36063407,4,44
4652,lumosity,44,-13.71927135,5,69
4653,lumosity,33,-1.463540204,4,60
4654,crosswords,30,-8.232998207,3,50
4655,crosswords,60,-0.967377665,4,60
4656,crosswords,67,-0.226930202,4,54
4657,crosswords,33,-32.28840452,3,49
4658,crosswords,32,-20.92867043,4,49
4659,crosswords,58,-10.66346538,4,67
4660,lumosity,54,-6.803603896,5,53
4661,lumosity,34,1.789149626,4,47
4662,crosswords,67,-0.941239934,4,68
4663,crosswords,55,12.65405148,4,41
4664,lumosity,43,0.864277066,3,58
4665,crosswords,23,-13.07105476,5,52
4666,crosswords,20,2.814262908,3,22
4667,lumosity,57,14.45023608,4,46
4668,lumosity,41,8.876655563,2,50
4669,lumosity,54,27.70228936,3,53
4670,crosswords,46,0.220802859,4,68
4671,crosswords,25,-16.51973827,5,60
4672,lumosity,36,6.911492165,5,49
4673,crosswords,22,-1.027902071,4,44
4674,crosswords,46,-6.006568088,3,60
4675,lumosity,26,3.870948543,4,41
4676,crosswords,36,12.16288777,4,65
4677,lumosity,59,7.063522455,5,63
4678,lumosity,29,28.06008474,3,40
4679,crosswords,25,-11.34933987,4,45
4680,crosswords,50,-3.717654426,4,58
4681,lumosity,32,30.6169073,5,47
4682,crosswords,61,-22.47713685,4,43
4683,crosswords,31,9.065353864,4,69
4684,lumosity,39,22.56524689,5,57
4685,crosswords,36,-1.963990089,3,45
4686,crosswords,31,6.006950384,4,27
4687,lumosity,52,5.216495121,4,45
4688,crosswords,22,0.079719516,4,26
4689,crosswords,49,23.45014722,4,62
4690,lumosity,26,-2.946866065,5,48
4691,crosswords,55,15.32094157,4,51
4692,lumosity,50,-0.843739875,4,63
4693,crosswords,40,28.73797429,5,54
4694,crosswords,41,8.035877245,4,64
4695,crosswords,49,1.040023892,4,64
4696,crosswords,28,4.675048281,5,57
4697,crosswords,24,20.47211406,4,56
4698,lumosity,24,17.03076226,3,30
4699,lumosity,41,15.91328901,4,54
4700,lumosity,19,7.495542663,4,21
4701,crosswords,35,18.5912102,4,47
4702,lumosity,23,16.43999436,4,35
4703,crosswords,43,-4.236719394,5,47
4704,crosswords,34,8.903544908,5,58
4705,crosswords,33,11.49168154,4,42
4706,lumosity,34,-18.89878818,4,57
4707,crosswords,65,4.083065539,4,53
4708,lumosity,66,2.801758122,4,38
4709,crosswords,19,2.496374426,2,22
4710,lumosity,42,15.19860798,5,39
4711,lumosity,19,-10.51114597,4,53
4712,crosswords,31,17.91762983,4,52
4713,lumosity,25,0.658943668,4,41
4714,crosswords,53,5.304885086,4,66
4715,crosswords,45,17.64241624,5,66
4716,lumosity,23,2.610639315,2,51
4717,crosswords,25,-3.208344272,2,56
4718,crosswords,31,-0.32555401,4,39
4719,crosswords,44,12.3312758,5,67
4720,crosswords,34,13.68741493,4,23
4721,crosswords,26,10.8147091,4,58
4722,crosswords,32,17.08525238,4,46
4723,crosswords,43,3.33599769,3,66
4724,crosswords,58,-23.56836557,4,45
4725,crosswords,59,1.47040208,4,30
4726,crosswords,75,-9.958513232,NA,3
4727,crosswords,19,-6.114838507,4,46
4728,crosswords,28,-21.13304139,4,65
4729,lumosity,34,0.729405,4,40
4730,crosswords,41,12.7635959,4,66
4731,crosswords,43,-1.387889339,4,61
4732,lumosity,69,4.504516178,4,48
4733,lumosity,30,10.24330155,5,18
4734,lumosity,21,10.00335702,4,24
4735,lumosity,22,33.19269173,4,51
4736,crosswords,23,10.98231105,3,60
4737,lumosity,30,20.92576997,4,53
4738,lumosity,25,-2.178671152,5,45
4739,crosswords,45,9.98877557,4,63
4740,crosswords,22,3.440033736,4,57
4741,crosswords,28,0.504860983,4,27
4742,crosswords,29,-6.440062401,3,56
4743,crosswords,31,-14.23739557,5,58
4744,crosswords,55,22.47235464,3,63
4745,lumosity,49,19.04645601,4,49
4746,lumosity,30,-2.191074473,3,40
4747,crosswords,19,-11.24685537,2,9
4748,crosswords,58,-1.603753728,4,63
4749,crosswords,19,1.303842563,3,7
4750,lumosity,38,-13.97041562,5,39
4751,lumosity,25,9.113214254,4,50
4752,lumosity,40,-17.3756154,2,45
4753,lumosity,64,1.123275943,5,45
4754,crosswords,28,-2.784249053,5,61
4755,crosswords,38,13.08775671,4,39
4756,crosswords,34,17.21259733,3,68
4757,crosswords,30,7.467632296,5,59
4758,crosswords,62,19.85852266,3,57
4759,lumosity,28,24.10797051,5,47
4760,lumosity,31,19.16106038,4,46
4761,lumosity,27,-19.4578062,4,62
4762,crosswords,31,10.51927819,4,66
4763,lumosity,40,-2.383788123,4,42
4764,crosswords,36,-2.73106175,4,57
4765,crosswords,22,7.091925932,5,61
4766,lumosity,70,13.32794094,4,54
4767,crosswords,69,-1.959142278,3,57
4768,lumosity,45,23.53603182,5,67
4769,crosswords,64,-7.382963558,4,53
4770,lumosity,46,16.2379383,3,51
4771,lumosity,58,15.63944278,4,61
4772,lumosity,25,-20.6020039,4,57
4773,crosswords,24,-1.087402879,4,40
4774,lumosity,27,1.064306494,3,48
4775,lumosity,22,14.69589767,4,42
4776,lumosity,28,-0.342227013,5,25
4777,lumosity,62,17.79168212,4,57
4778,lumosity,64,7.696649581,3,52
4779,crosswords,48,13.0109743,4,44
4780,lumosity,55,2.000811111,4,42
4781,crosswords,45,9.066623288,4,65
4782,lumosity,20,17.61560279,4,21
4783,crosswords,39,13.65168141,4,67
4784,crosswords,36,0.539265186,4,23
4785,crosswords,34,21.00852359,3,47
4786,lumosity,36,11.16630408,4,52
4787,lumosity,23,-6.428572942,4,63
4788,crosswords,23,-0.142439153,4,15
4789,lumosity,28,1.644203002,4,45
4790,crosswords,42,-0.177841842,4,53
4791,lumosity,32,5.257869882,4,43
4792,crosswords,41,-12.94728625,3,58
4793,lumosity,48,11.74728381,5,45
4794,crosswords,48,13.75725296,3,49
4795,lumosity,30,17.07355943,4,36
4796,crosswords,27,-3.917909332,4,62
4797,lumosity,60,-3.136492046,4,51
4798,crosswords,24,2.952549385,2,66
4799,lumosity,25,-0.814684064,5,42
4800,crosswords,51,0.513669541,4,61
4801,lumosity,25,8.646263239,4,46
4802,lumosity,32,-7.207293886,5,45
4803,lumosity,28,8.977789416,5,47
4804,lumosity,43,15.57479069,5,39
4805,crosswords,25,37.02997247,4,48
4806,lumosity,40,13.59288977,4,49
4807,crosswords,22,-5.303921191,4,61
4808,lumosity,49,3.16866206,3,14
4809,crosswords,29,-12.7121331,4,59
4810,crosswords,52,10.16720696,4,67
4811,lumosity,55,-4.106692216,5,42
4812,crosswords,24,-11.14231848,3,64
4813,lumosity,21,16.29351401,4,25
4814,crosswords,50,6.981461152,4,49
4815,crosswords,20,-8.649621784,4,56
4816,lumosity,60,21.52420524,5,37
4817,crosswords,66,0.546535624,2,50
4818,lumosity,27,3.229400152,4,48
4819,lumosity,25,7.447712183,3,60
4820,lumosity,28,-13.20909608,5,24
4821,lumosity,22,-6.475406735,4,60
4822,lumosity,24,20.41553032,4,59
4823,crosswords,43,5.924313009,4,63
4824,crosswords,52,3.906684633,5,61
4825,crosswords,58,2.556759844,4,67
4826,crosswords,55,-0.601730484,4,62
4827,lumosity,60,33.87740967,5,69
4828,crosswords,27,-0.084121304,3,66
4829,lumosity,65,12.2366464,1,51
4830,crosswords,36,-16.77717496,4,50
4831,crosswords,60,7.834869105,5,28
4832,lumosity,62,2.702628398,4,32
4833,crosswords,25,-11.57498138,4,41
4834,lumosity,50,4.993651308,4,46
4835,lumosity,19,10.98389447,4,46
4836,crosswords,50,12.0484345,5,69
4837,lumosity,39,11.68715379,3,48
4838,lumosity,51,-13.5851107,4,49
4839,crosswords,50,11.30342228,4,56
4840,lumosity,40,3.504924156,3,62
4841,crosswords,28,10.96733941,4,57
4842,crosswords,46,-3.179764474,5,67
4843,crosswords,22,20.72029033,3,44
4844,lumosity,59,10.40836157,4,55
